48,Northern,224096,,224096,NCC AUTOMOBILE SDN BHD (CAMERON HIGHLAND),Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,261,105.24,131.54,71.08,208.80,68.29,77.78,41.79,75.45,21.94,97.39,B,B,52,8
41,Northern,233016,,233016,KEJURUTERAAN ANGGERIK HARUM,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1738,109.51,100.47,140.24,138.01,114.54,86.44,49.43,66.56,30.00,96.55,B,B,55,9
43,Northern,232010,,232010,MASHUR BISTARI SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,2028,96.07,107.00,0.00,121.10,127.03,200.00,56.30,65.30,29.51,94.82,B,B,60,10
40,Northern,232023,,232023,JOHAN BEST SDN BHD (Baling),Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,861,103.24,106.33,78.46,90.02,95.96,193.33,49.71,60.84,33.67,94.51,B,B,61,11
8,Southern,524102,PSSB MUAR,624102,MUAR,Brh,3S,145,113.28,288.33,161.95,,133.72,153.75,119.23,1921,101.96,105.86,88.17,130.27,107.74,183.53,56.82,93.71,41.06,134.77,A,A,1,1
2,Southern,524103,PSSB (JB2) - TAMAN PUTERA,624103,JOHOR BHARU 2,Brh,3S,288,108.27,160.61,143.19,,106.58,156.67,103.85,3019,106.15,104.89,126.23,122.63,102.63,193.59,51.24,78.13,40.61,118.73,A,A,6,2
12,Southern,522302,PSSB SENAWANG,622301,SEREMBAN,Brh,3S,120,104.35,160.87,157.55,,92.42,103.26,73.91,3124,110.78,104.67,134.21,148.05,135.34,196.27,62.26,73.79,44.28,118.06,A,A,8,3
7,Southern,524201,PSSB MELAKA,624201,MELAKA,Brh,3S,144,107.46,215.34,128.65,,87.67,90.58,100.00,2037,102.98,96.15,132.16,94.33,136.35,194.12,49.72,77.06,38.98,116.04,A,A,13,4
4,Southern,524106,PSSB JOHOR BHARU 3,624106,JOHOR BHARU 3,Brh,1+2S,134,102.29,161.95,132.72,,73.17,88.34,115.38,1880,107.43,112.34,129.15,148.49,114.49,200.00,57.54,73.25,40.59,113.84,A,A,19,5
1,Southern,524101,PSSB (JB1) -  JALAN PETALING,624101,JOHOR BHARU 1,Brh,1+2S,233,111.48,150.77,140.14,,109.76,132.08,83.33,2484,93.49,96.87,162.07,203.42,96.34,86.46,54.15,75.37,36.85,112.22,A,A,27,6
6,Southern,524107,PSSB KULAI (JB4),624107,JOHOR BHARU 4,Brh,1+2S,164,104.46,171.81,122.94,,106.94,112.92,90.32,1710,99.42,100.33,129.42,130.55,97.84,188.24,45.88,74.10,37.36,111.46,A,A,29,7
22,Southern,121129,DMM SALES SDN BHD(SEREMBAN 2),223051,DMM SALES SDN BHD (SEREMBAN),Dlr,3S,129,102.38,121.43,174.85,,81.40,156.67,0.00,1574,103.42,102.32,120.62,90.18,118.15,197.14,52.10,64.16,44.48,108.65,A,A,37,8
3,Southern,524104,PSSB BATU PAHAT,624104,BATU PAHAT,Brh,1+2S,196,105.38,146.03,56.94,,116.94,136.25,83.78,2134,103.95,98.94,133.65,137.42,137.35,200.00,59.61,75.50,31.79,107.29,A,A,41,9
31,Southern,141170,FABULOUS AUTO SDN BHD,241116,FABULOUS AUTO SDN BHD,Dlr,3S,162,101.25,132.11,53.07,,83.78,62.22,0.00,741,104.96,100.59,150.31,118.58,76.21,193.55,194.68,58.78,48.40,107.18,A,A,42,10
24,Southern,142020,GT PREMIUM SDN BHD,242052,GT PREMIUM AUTO SDN. BHD.,Dlr,3S,120,104.35,90.98,126.16,,69.44,118.33,0.00,1425,106.26,114.40,97.22,119.57,118.63,85.94,175.13,59.91,46.52,106.44,A,A,43,11
5,Southern,524105,PSSB KLUANG,624105,KLUANG,Brh,1+2S,144,103.60,102.06,119.90,,100.00,104.85,110.71,1560,93.19,90.06,145.83,138.37,78.31,200.00,52.03,66.01,39.22,105.23,A,A,45,12
21,Southern,121080,DMM SALES SDN BHD(MELAKA),242042,DMM SALES SDN BHD (MELAKA),Dlr,3S,171,103.64,153.18,163.56,,84.31,85.00,0.00,1302,96.09,87.77,135.42,73.60,89.97,200.00,50.42,60.07,43.82,103.90,A,A,47,13
15,Southern,123019,SETIA NAMUS AUTOMOBIL SDN BHD,223040,SETIA NAMUS AUTOMOBILE SDN BHD,Dlr,1+2S,132,101.54,136.55,129.92,,65.00,95.56,0.00,1746,112.43,112.51,142.86,92.28,143.74,190.83,47.31,62.89,39.23,102.12,A,A,51,14
20,Southern,121079,DMM SALES SDN BHD(JB),241049,DMM SALES SDN BHD (JOHOR BAHRU),Dlr,3S,143,100.70,135.88,145.25,,71.43,100.00,0.00,1285,97.27,100.52,155.95,99.06,96.46,200.00,47.09,59.75,42.25,102.00,A,A,53,15
13,Southern,142016,BUMIRAYA MOTOR SDN BHD,242041,BUMIRAYA MOTOR SDN BHD,Dlr,1+2S,123,100.00,145.33,166.12,,34.09,73.33,0.00,1363,102.48,97.10,93.65,88.44,143.33,193.94,50.67,58.16,41.66,99.82,A,C,57,16
28,Southern,142022,KULAI SPEED AUTO SERVICES SDN. BHD.,241044,KULAI SPEED AUTO SDN BHD,Dlr,3S,130,100.78,112.92,136.70,,48.89,60.00,0.00,1057,100.57,98.31,65.49,70.74,149.35,83.87,167.63,54.61,45.12,99.73,A,A,60,17
19,Southern,121161,DMM SALES SDN BHD(BATU PAHAT),241071,DMM SALES SDN BHD (BATU PAHAT),Dlr,3S,113,103.67,132.62,141.27,,71.43,118.33,0.00,1024,101.89,93.22,108.67,61.67,85.27,188.57,42.43,59.79,38.11,97.90,A,A,73,18
23,Southern,141111,EDARAN OTOMOBIL KASAWARI S/B,241109,EDARAN OTOMOBIL KASAWARI SDN BHD,Dlr,3S,160,103.23,114.52,149.60,,52.38,87.78,0.00,1333,116.22,124.16,130.88,105.08,125.95,73.77,61.71,60.35,36.63,96.98,A,A,77,19
26,Southern,142021,HOON TIAN SDN BHD,241048,HOON TIAN MOTOR SDN BHD,Dlr,3S,122,101.67,130.77,157.33,,21.05,41.67,0.00,1461,106.02,111.16,136.13,95.91,134.36,193.26,42.53,54.92,41.78,96.70,A,A,78,20
29,Southern,141098,TEXAJAYA SDN BHD,241114,TEXAJAYA SDN BHD,Dlr,3S,149,104.20,118.31,126.76,,36.36,25.00,0.00,1011,102.54,114.83,162.84,78.22,111.62,195.00,56.36,52.30,41.22,93.52,A,C,87,21
18,Southern,141095,CONSOMAC SDN BHD,241115,CONSOMAC SDN BHD,Dlr,3S,154,102.67,116.63,113.46,,81.03,116.67,0.00,1250,101.96,113.48,147.47,74.00,121.10,80.65,53.58,60.85,32.44,93.29,A,B,88,22
30,Southern,142019,G-MART HOLDINGS SDN BHD (PASIR GUDANG),241053,G-MART HOLDINGS SDN BHD (PASIR GUDANG),Dlr,3S,113,102.73,108.36,53.98,,121.05,90.00,0.00,1418,113.53,102.80,179.71,110.53,101.21,184.91,36.37,62.62,30.21,92.83,A,B,90,23
27,Southern,142024,HUNG TIAN ENTERPRISE SDN BHD,241047,HUNG TIAN MOTOR SDN BHD,Dlr,3S,119,103.48,113.15,123.40,,43.33,23.33,0.00,1347,108.98,103.99,136.75,79.83,122.78,195.60,51.35,52.95,38.86,91.80,A,C,93,24
14,Southern,123018,C & C AUTOMOBILE SDN BHD,223039,C & C AUTOMOBILE SDN BHD,Dlr,1+2S,116,105.45,144.82,113.18,,2.70,6.67,0.00,1746,97.87,89.31,158.58,100.95,147.47,200.00,54.11,52.14,39.32,91.46,A,C,94,25
16,Southern,142023,AUTOPATH SDN BHD,241054,AUTOPATH SDN BHD,Dlr,3S,127,104.10,117.26,66.15,,38.24,33.33,0.00,1036,107.02,105.99,134.63,70.18,111.84,134.09,61.90,52.89,29.79,82.69,B,A,111,26
25,Southern,141008,HARAPAN TERANG MOTOR SDN BHD,241072,HARAPAN TERANG MOTOR SDN BHD,Dlr,3S,108,100.93,150.49,50.19,,2.63,1.67,0.00,1117,110.38,109.16,99.83,67.71,121.13,200.00,47.41,52.11,27.70,79.81,B,D,114,27
17,Southern,141159,AVANSTAR RESOURCES SDN BHD,241110,AVANSTAR RESOURCES SDN BHD,Dlr,3S,338,100.90,100.76,57.32,,33.02,73.75,0.00,2023,108.24,118.47,112.77,95.43,141.17,82.76,49.36,55.49,23.33,78.83,B,B,116,28
S,Southern,142027,MHG ELITE SDN BHD,241117,MHG ELITE SDN BHD,Dlr,3S,48,106.67,194.15,0.00,,0.00,0.00,0.00,704,113.00,139.00,214.34,198.92,64.19,83.33,0.00,60.55,15.63,76.18,B,B,117,29
52,Southern,142026,RODA JUARA AUTOMOBILE SDN BHD (BUKIT GAMBIR),242051,RODA JUARA AUTOMOBILE (BKT GAMBIR),Dlr,3S,50,111.11,121.13,0.00,,0.00,0.00,0.00,849,106.93,107.32,101.65,86.03,128.02,191.67,55.83,50.60,22.24,72.84,B,B,120,30
9,Southern,522301,PSSB SEREMBAN,666666,,Brh,1S,226,111.33,109.79,129.44,,46.90,82.92,87.80,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,64.67,38.83,103.51,A,A,15,1
41,Southern,123099,SIRI ETIKA SDN BHD,222222,,Dlr,1S,112,101.82,141.93,130.54,,61.29,100.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.19,39.16,97.35,C,C,20,2
40,Southern,141106,SIJORI AUTO SDN BHD,222222,,Dlr,1S,188,101.62,116.51,134.63,,72.88,83.33,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.05,40.39,94.44,C,D,23,3
34,Southern,141005,MENAIK MAJU SDN BHD,222222,,Dlr,1S,103,82.40,128.64,171.67,,34.15,21.11,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.12,51.50,92.62,C,C,26,4
36,Southern,123144,OTOMOBIL SEJATI SDN BHD,222222,,Dlr,1S,191,106.11,131.46,122.97,,42.59,50.63,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50.48,36.89,87.37,C,D,32,5
38,Southern,123107,S.L. AUTOMOBILE SDN BHD,222222,,Dlr,1S,160,103.90,116.82,117.87,,36.36,55.83,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,47.85,35.36,83.22,C,C,35,6
39,Southern,123092,SEMBILANBELAS JAYA SDN BHD,222222,,Dlr,1S,111,100.91,129.57,117.87,,13.33,13.33,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.13,35.36,77.49,C,D,42,7
54,Southern,142025,MESIZAMAN AUTO (M) SDN BHD,222222,,Dlr,1S,90,100.00,113.39,132.85,,0.00,5.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.40,39.85,77.25,C,D,43,8
32,Southern,141110,FUMIGAWA MOTOR SDN BHD,222222,,Dlr,1S,70,63.64,101.09,119.52,,10.81,6.67,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.35,35.86,65.21,C,D,47,9
35,Southern,141002,MH JAYA SDN BHD,222222,,Dlr,1S,141,90.97,138.80,60.70,,81.25,95.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.04,18.21,75.25,D,B,52,10
37,Southern,142017,RODA JUARA SDN BHD,222222,,Dlr,1S,278,91.15,119.61,56.25,,49.53,125.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.21,16.87,71.09,D,D,56,11
33,Southern,141007,MARCHE AUTO SDN BHD,222222,,Dlr,1S,165,101.23,137.81,58.44,,8.70,6.67,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.16,17.53,59.70,D,D,64,12
47,Southern,241045,,241045,MENAIK MAJU PARTS & SERVICE SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1418,104.57,101.55,99.06,110.33,128.98,200.00,204.03,64.73,72.89,137.62,A,A,1,1
10,Southern,624108,,624108,JOHOR BHARU 5,Brh,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1274,100.79,109.41,124.39,145.41,108.56,184.85,170.79,67.26,65.73,132.99,A,A,3,2
50,Southern,223048,,223048,PRIMA KEMBARA SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,2706,108.33,116.09,101.06,133.61,136.59,197.01,121.14,71.68,52.92,124.60,A,A,5,3
53,Southern,241107,,241107,SIJORI AUTO SERVICES SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1267,101.60,99.99,84.70,63.62,114.19,181.82,120.00,58.29,50.12,108.41,A,C,9,4
42,Southern,241058,,241058,AUTOPATH SDN BHD (SUB OUTLET),Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,725,112.40,116.99,82.85,154.35,153.72,131.25,60.25,76.04,31.59,107.63,B,B,25,5
49,Southern,241052,,241052,OSCAR STATION SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1083,104.94,118.43,189.80,156.43,136.51,83.93,50.04,73.68,33.91,107.59,B,B,26,6
51,Southern,242046,,242046,RODA JUARA AUTOMOBILE,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1474,112.26,101.47,119.68,65.12,194.11,187.76,51.58,67.89,36.97,104.86,B,B,30,7
44,Southern,223047,,223047,KLINIK KERETA TAMPIN SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1609,108.50,116.37,100.69,100.62,113.29,197.78,53.10,66.71,36.62,103.33,B,B,36,8
48,Southern,242045,,242045,MESIZAMAN AUTO (M) SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1358,117.07,124.16,97.59,123.63,114.21,62.50,49.76,72.28,24.75,97.03,B,B,53,9
45,Southern,223050,,223050,KLINIK KERETA TWO SDN DHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,1216,107.61,117.44,106.85,82.51,122.33,135.29,42.82,65.99,29.65,95.64,B,B,58,10
46,Southern,223049,,223049,LUKUT KIM YONG MOTOR SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,987,100.30,102.92,153.90,90.83,128.81,79.03,45.34,62.52,29.52,92.04,B,B,65,11
43,Southern,241098,,241098,FUMIGAWA AUTO SERVICE SDN BHD,Dlr,2S,0,0.00,0.00,0.00,,0.00,0.00,0.00,654,105.83,102.16,118.61,87.87,79.54,71.43,32.16,58.63,22.92,81.55,B,B,76,12
